Sample_Number,Time_Seconds,Channel_4_Voltage
151,0.037500,0.000785
152,0.037750,0.000785
153,0.038000,0.000785
154,0.038250,-0.004320
155,0.038500,-0.004320
156,0.038750,-0.004320
157,0.039000,-0.004320
158,0.039250,0.000785
159,0.039500,-0.004320
160,0.039750,-0.004320
161,0.040000,-0.004320
162,0.040250,-0.004320
163,0.040500,0.000785
164,0.040750,-0.004320
165,0.041000,-0.004320
166,0.041250,-0.004320
167,0.041500,-0.004320
168,0.041750,-0.004320
169,0.042000,-0.004320
170,0.042250,-0.004320
171,0.042500,-0.004320
172,0.042750,-0.004320
173,0.043000,-0.004320
174,0.043250,-0.004320
175,0.043500,-0.004320
176,0.043750,-0.004320
177,0.044000,0.000785
178,0.044250,0.000785
179,0.044500,-0.004320
180,0.044750,-0.004320
181,0.045000,-0.009425
182,0.045250,-0.004320
183,0.045500,-0.009425
184,0.045750,-0.009425
185,0.046000,-0.009425
186,0.046250,-0.009425
187,0.046500,-0.004320
188,0.046750,-0.009425
189,0.047000,-0.009425
190,0.047250,-0.004320
191,0.047500,-0.004320
192,0.047750,-0.004320
193,0.048000,-0.004320
194,0.048250,-0.004320
195,0.048500,-0.004320
196,0.048750,-0.004320
197,0.049000,-0.004320
198,0.049250,-0.004320
199,0.049500,0.005890
200,0.049750,0.000785
201,0.050000,-0.004320
202,0.050250,-0.004320
203,0.050500,-0.004320
204,0.050750,-0.004320
205,0.051000,-0.004320
206,0.051250,-0.004320
207,0.051500,-0.004320
208,0.051750,-0.004320
209,0.052000,-0.004320
210,0.052250,-0.004320
211,0.052500,-0.004320
212,0.052750,-0.004320
213,0.053000,-0.004320
214,0.053250,-0.004320
215,0.053500,-0.004320
216,0.053750,-0.004320
217,0.054000,-0.004320
218,0.054250,-0.004320
219,0.054500,-0.004320
220,0.054750,-0.004320
221,0.055000,-0.004320
222,0.055250,0.000785
223,0.055500,-0.004320
224,0.055750,0.000785
225,0.056000,-0.004320
226,0.056250,-0.004320
227,0.056500,-0.004320
228,0.056750,0.005890
229,0.057000,0.016101
230,0.057250,-0.004320
231,0.057500,0.000785
232,0.057750,0.000785
233,0.058000,-0.004320
234,0.058250,0.000785
235,0.058500,-0.004320
236,0.058750,0.000785
237,0.059000,-0.004320
238,0.059250,0.000785
239,0.059500,-0.004320
240,0.059750,-0.004320
241,0.060000,-0.004320
242,0.060250,-0.004320
243,0.060500,-0.004320
244,0.060750,-0.004320
245,0.061000,-0.004320
246,0.061250,-0.004320
247,0.061500,-0.009425
248,0.061750,-0.004320
249,0.062000,-0.004320
250,0.062250,-0.004320
251,0.062500,-0.004320
252,0.062750,-0.004320
253,0.063000,-0.004320
254,0.063250,-0.004320
255,0.063500,0.000785
256,0.063750,-0.004320
257,0.064000,-0.004320
258,0.064250,-0.004320
259,0.064500,0.000785
260,0.064750,-0.004320
261,0.065000,-0.009425
262,0.065250,-0.009425
263,0.065500,-0.009425
264,0.065750,-0.009425
265,0.066000,-0.009425
266,0.066250,-0.004320
267,0.066500,-0.009425
268,0.066750,-0.014530
269,0.067000,-0.004320
270,0.067250,-0.009425
271,0.067500,-0.004320
272,0.067750,0.000785
273,0.068000,-0.004320
274,0.068250,0.000785
275,0.068500,-0.004320
276,0.068750,-0.004320
277,0.069000,-0.004320
278,0.069250,-0.004320
279,0.069500,0.000785
280,0.069750,-0.004320
281,0.070000,-0.004320
282,0.070250,-0.004320
283,0.070500,-0.004320
284,0.070750,-0.004320
285,0.071000,-0.004320
286,0.071250,0.000785
287,0.071500,-0.004320
288,0.071750,-0.009425
289,0.072000,-0.004320
290,0.072250,-0.004320
291,0.072500,-0.004320
292,0.072750,0.000785
293,0.073000,-0.004320
294,0.073250,-0.004320
295,0.073500,-0.004320
296,0.073750,-0.004320
297,0.074000,0.000785
298,0.074250,-0.004320
299,0.074500,-0.004320
300,0.074750,-0.004320
301,0.075000,0.000785
302,0.075250,-0.004320
303,0.075500,0.000785
304,0.075750,0.000785
305,0.076000,-0.004320
306,0.076250,-0.004320
307,0.076500,0.026311
308,0.076750,0.016101
309,0.077000,-0.004320
310,0.077250,0.005890
311,0.077500,0.005890
312,0.077750,0.000785
313,0.078000,-0.004320
314,0.078250,0.000785
315,0.078500,0.000785
316,0.078750,-0.004320
317,0.079000,0.000785
318,0.079250,-0.004320
319,0.079500,0.000785
320,0.079750,0.000785
321,0.080000,-0.004320
322,0.080250,-0.004320
323,0.080500,-0.004320
324,0.080750,0.000785
325,0.081000,-0.004320
326,0.081250,-0.004320
327,0.081500,-0.004320
328,0.081750,-0.004320
329,0.082000,0.000785
330,0.082250,-0.004320
331,0.082500,-0.004320
332,0.082750,-0.004320
333,0.083000,-0.004320
334,0.083250,-0.004320
335,0.083500,-0.004320
336,0.083750,-0.004320
337,0.084000,-0.004320
338,0.084250,-0.004320
339,0.084500,-0.004320
340,0.084750,0.000785
341,0.085000,-0.009425
342,0.085250,-0.004320
343,0.085500,-0.009425
344,0.085750,-0.009425
345,0.086000,-0.009425
346,0.086250,-0.004320
347,0.086500,-0.004320
348,0.086750,-0.009425
349,0.087000,-0.004320
350,0.087250,-0.004320
351,0.087500,-0.004320
352,0.087750,0.005890
353,0.088000,-0.004320
354,0.088250,-0.004320
355,0.088500,0.000785
356,0.088750,-0.004320
357,0.089000,-0.004320
358,0.089250,-0.004320
359,0.089500,0.000785
360,0.089750,-0.004320
361,0.090000,-0.004320
362,0.090250,-0.004320
363,0.090500,0.000785
364,0.090750,-0.004320
365,0.091000,-0.004320
366,0.091250,-0.004320
367,0.091500,-0.004320
368,0.091750,-0.004320
369,0.092000,-0.004320
370,0.092250,-0.004320
371,0.092500,-0.004320
372,0.092750,-0.004320
373,0.093000,-0.004320
374,0.093250,-0.004320
375,0.093500,-0.004320
376,0.093750,-0.004320
377,0.094000,-0.004320
378,0.094250,0.000785
379,0.094500,-0.004320
380,0.094750,-0.004320
381,0.095000,-0.004320
382,0.095250,-0.004320
383,0.095500,-0.004320
384,0.095750,-0.004320
385,0.096000,0.000785
386,0.096250,0.000785
387,0.096500,0.000785
388,0.096750,0.016101
389,0.097000,0.005890
390,0.097250,0.010995
391,0.097500,0.000785
392,0.097750,-0.004320
393,0.098000,0.000785
394,0.098250,-0.004320
395,0.098500,0.000785
396,0.098750,-0.004320
397,0.099000,-0.004320
398,0.099250,0.000785
399,0.099500,-0.004320
400,0.099750,0.000785
401,0.100000,-0.004320
402,0.100250,-0.004320
403,0.100500,-0.004320
404,0.100750,-0.004320
405,0.101000,-0.004320
406,0.101250,-0.004320
407,0.101500,-0.004320
408,0.101750,-0.004320
409,0.102000,-0.004320
410,0.102250,0.000785
411,0.102500,-0.004320
412,0.102750,0.000785
413,0.103000,-0.004320
414,0.103250,-0.004320
415,0.103500,-0.004320
416,0.103750,-0.004320
417,0.104000,-0.004320
418,0.104250,-0.004320
419,0.104500,-0.004320
420,0.104750,-0.004320
421,0.105000,-0.009425
422,0.105250,-0.004320
423,0.105500,-0.019635
424,0.105750,-0.029846
425,0.106000,-0.004320
426,0.106250,-0.004320
427,0.106500,-0.009425
428,0.106750,-0.009425
429,0.107000,-0.004320
430,0.107250,-0.004320
431,0.107500,-0.004320
432,0.107750,-0.004320
433,0.108000,-0.004320
434,0.108250,-0.004320
435,0.108500,-0.004320
436,0.108750,-0.004320
437,0.109000,-0.004320
438,0.109250,-0.004320
439,0.109500,-0.004320
440,0.109750,-0.004320
441,0.110000,-0.004320
442,0.110250,-0.004320
443,0.110500,-0.004320
444,0.110750,-0.004320
445,0.111000,-0.004320
446,0.111250,-0.004320
447,0.111500,-0.004320
448,0.111750,-0.004320
449,0.112000,-0.004320
450,0.112250,-0.004320
451,0.112500,-0.004320
452,0.112750,-0.004320
453,0.113000,-0.004320
454,0.113250,-0.004320
455,0.113500,-0.004320
456,0.113750,-0.004320
457,0.114000,-0.004320
458,0.114250,-0.004320
459,0.114500,-0.004320
460,0.114750,-0.004320
461,0.115000,-0.004320
462,0.115250,-0.004320
463,0.115500,-0.004320
464,0.115750,-0.004320
465,0.116000,-0.004320
466,0.116250,-0.004320
467,0.116500,0.016101
468,0.116750,0.000785
469,0.117000,0.010995
470,0.117250,0.005890
471,0.117500,0.000785
472,0.117750,0.000785
473,0.118000,-0.004320
474,0.118250,0.000785
475,0.118500,0.000785
476,0.118750,0.000785
477,0.119000,-0.004320
478,0.119250,0.000785
479,0.119500,-0.004320
480,0.119750,0.000785
481,0.120000,0.000785
482,0.120250,-0.004320
483,0.120500,0.000785
484,0.120750,-0.004320
485,0.121000,-0.004320
486,0.121250,-0.004320
487,0.121500,-0.004320
488,0.121750,-0.004320
489,0.122000,-0.004320
490,0.122250,-0.004320
491,0.122500,-0.004320
492,0.122750,-0.004320
493,0.123000,0.000785
494,0.123250,-0.004320
495,0.123500,0.000785
496,0.123750,-0.004320
497,0.124000,-0.004320
498,0.124250,-0.004320
499,0.124500,0.000785
500,0.124750,-0.004320
501,0.125000,-0.009425
502,0.125250,-0.009425
503,0.125500,-0.009425
504,0.125750,-0.009425
505,0.126000,-0.009425
506,0.126250,-0.009425
507,0.126500,-0.004320
508,0.126750,-0.009425
509,0.127000,-0.009425
510,0.127250,-0.009425
511,0.127500,-0.004320
512,0.127750,-0.004320
513,0.128000,-0.004320
514,0.128250,-0.004320
515,0.128500,-0.004320
516,0.128750,-0.004320
517,0.129000,-0.004320
518,0.129250,-0.004320
519,0.129500,-0.004320
520,0.129750,-0.004320
521,0.130000,-0.004320
522,0.130250,-0.004320
523,0.130500,-0.004320
524,0.130750,0.000785
525,0.131000,-0.004320
526,0.131250,-0.004320
527,0.131500,-0.004320
528,0.131750,-0.004320
529,0.132000,-0.004320
530,0.132250,-0.004320
531,0.132500,-0.004320
532,0.132750,-0.004320
533,0.133000,-0.004320
534,0.133250,-0.004320
535,0.133500,-0.004320
536,0.133750,-0.004320
537,0.134000,-0.004320
538,0.134250,-0.004320
539,0.134500,-0.004320
540,0.134750,-0.004320
541,0.135000,-0.004320
542,0.135250,-0.004320
543,0.135500,-0.004320
544,0.135750,-0.004320
545,0.136000,-0.004320
546,0.136250,0.000785
547,0.136500,0.016101
548,0.136750,0.005890
549,0.137000,0.000785
550,0.137250,0.000785
551,0.137500,0.005890
552,0.137750,0.000785
553,0.138000,0.000785
554,0.138250,-0.004320
555,0.138500,-0.004320
556,0.138750,-0.004320
557,0.139000,0.000785
558,0.139250,-0.009425
559,0.139500,-0.004320
560,0.139750,-0.004320
561,0.140000,-0.004320
562,0.140250,-0.004320
563,0.140500,-0.004320
564,0.140750,-0.004320
565,0.141000,-0.004320
566,0.141250,-0.004320
567,0.141500,0.000785
568,0.141750,-0.004320
569,0.142000,-0.004320
570,0.142250,-0.004320
571,0.142500,-0.004320
572,0.142750,-0.004320
573,0.143000,0.000785
574,0.143250,-0.004320
575,0.143500,-0.004320
576,0.143750,-0.004320
577,0.144000,-0.004320
578,0.144250,0.000785
579,0.144500,0.000785
580,0.144750,0.000785
581,0.145000,-0.009425
582,0.145250,-0.009425
583,0.145500,-0.009425
584,0.145750,-0.009425
585,0.146000,-0.009425
586,0.146250,-0.009425
587,0.146500,-0.009425
588,0.146750,-0.009425
589,0.147000,-0.009425
590,0.147250,-0.004320
591,0.147500,-0.004320
592,0.147750,-0.004320
593,0.148000,-0.009425
594,0.148250,-0.004320
595,0.148500,-0.004320
596,0.148750,-0.004320
597,0.149000,-0.004320
598,0.149250,-0.004320
599,0.149500,-0.004320
600,0.149750,-0.004320
601,0.150000,-0.004320
602,0.150250,-0.004320
603,0.150500,-0.004320
604,0.150750,-0.004320
605,0.151000,-0.004320
606,0.151250,-0.004320
607,0.151500,-0.004320
608,0.151750,0.000785
609,0.152000,-0.004320
610,0.152250,-0.004320
611,0.152500,-0.004320
612,0.152750,-0.004320
613,0.153000,-0.004320
614,0.153250,-0.004320
615,0.153500,-0.004320
616,0.153750,-0.004320
617,0.154000,-0.004320
618,0.154250,-0.004320
619,0.154500,-0.004320
620,0.154750,-0.004320
621,0.155000,-0.004320
622,0.155250,-0.004320
623,0.155500,-0.004320
624,0.155750,-0.004320
625,0.156000,-0.004320
626,0.156250,-0.004320
627,0.156500,0.010995
628,0.156750,-0.004320
629,0.157000,0.000785
630,0.157250,0.005890
631,0.157500,0.005890
632,0.157750,-0.004320
633,0.158000,0.000785
634,0.158250,-0.004320
635,0.158500,0.000785
636,0.158750,0.000785
637,0.159000,-0.004320
638,0.159250,0.000785
639,0.159500,-0.009425
640,0.159750,0.000785
641,0.160000,-0.004320
642,0.160250,-0.004320
643,0.160500,-0.009425
644,0.160750,-0.004320
645,0.161000,-0.004320
646,0.161250,-0.004320
647,0.161500,-0.004320
648,0.161750,-0.004320
649,0.162000,-0.004320
650,0.162250,-0.004320
651,0.162500,-0.004320
652,0.162750,-0.004320
653,0.163000,-0.004320
654,0.163250,-0.004320
655,0.163500,-0.004320
656,0.163750,-0.004320
657,0.164000,-0.004320
658,0.164250,0.000785
659,0.164500,-0.004320
660,0.164750,0.000785
661,0.165000,-0.009425
662,0.165250,-0.009425
663,0.165500,-0.009425
664,0.165750,-0.024740
665,0.166000,-0.009425
666,0.166250,-0.009425
667,0.166500,-0.009425
668,0.166750,-0.009425
669,0.167000,-0.004320
670,0.167250,-0.004320
671,0.167500,-0.004320
672,0.167750,-0.004320
673,0.168000,-0.004320
674,0.168250,-0.004320
675,0.168500,-0.004320
676,0.168750,-0.004320
677,0.169000,-0.004320
678,0.169250,-0.004320
679,0.169500,-0.004320
680,0.169750,-0.004320
681,0.170000,-0.004320
682,0.170250,-0.004320
683,0.170500,-0.004320
684,0.170750,-0.004320
685,0.171000,-0.004320
686,0.171250,-0.004320
687,0.171500,-0.004320
688,0.171750,-0.009425
689,0.172000,-0.004320
690,0.172250,-0.004320
691,0.172500,-0.004320
692,0.172750,-0.004320
693,0.173000,-0.004320
694,0.173250,-0.004320
695,0.173500,-0.004320
696,0.173750,-0.004320
697,0.174000,-0.004320
698,0.174250,-0.004320
699,0.174500,-0.004320
700,0.174750,-0.004320
701,0.175000,0.000785
702,0.175250,-0.004320
703,0.175500,-0.004320
704,0.175750,-0.004320
705,0.176000,-0.004320
706,0.176250,-0.004320
707,0.176500,0.000785
708,0.176750,-0.004320
709,0.177000,0.000785
710,0.177250,0.000785
711,0.177500,0.000785
712,0.177750,0.000785
713,0.178000,-0.004320
714,0.178250,-0.004320
715,0.178500,-0.004320
716,0.178750,-0.004320
717,0.179000,-0.004320
718,0.179250,-0.004320
719,0.179500,0.000785
720,0.179750,-0.004320
721,0.180000,0.000785
722,0.180250,-0.004320
723,0.180500,-0.004320
724,0.180750,-0.004320
725,0.181000,-0.004320
726,0.181250,-0.004320
727,0.181500,-0.004320
728,0.181750,-0.004320
729,0.182000,-0.004320
730,0.182250,-0.004320
731,0.182500,-0.004320
732,0.182750,-0.004320
733,0.183000,-0.004320
734,0.183250,-0.004320
735,0.183500,-0.004320
736,0.183750,-0.004320
737,0.184000,-0.004320
738,0.184250,-0.004320
739,0.184500,-0.004320
740,0.184750,-0.004320
741,0.185000,-0.009425
742,0.185250,-0.009425
743,0.185500,-0.004320
744,0.185750,-0.004320
745,0.186000,-0.009425
746,0.186250,-0.004320
747,0.186500,-0.004320
748,0.186750,-0.034951
749,0.187000,-0.004320
750,0.187250,-0.009425
751,0.187500,-0.004320
752,0.187750,-0.004320
753,0.188000,0.000785
754,0.188250,-0.004320
755,0.188500,-0.004320
756,0.188750,-0.004320
757,0.189000,-0.004320
758,0.189250,-0.004320
759,0.189500,-0.004320
760,0.189750,-0.004320
761,0.190000,-0.004320
762,0.190250,-0.004320
763,0.190500,-0.004320
764,0.190750,-0.004320
765,0.191000,-0.004320
766,0.191250,-0.004320
767,0.191500,-0.004320
768,0.191750,-0.004320
769,0.192000,-0.004320
770,0.192250,-0.004320
771,0.192500,-0.004320
772,0.192750,-0.004320
773,0.193000,-0.004320
774,0.193250,-0.004320
775,0.193500,-0.004320
776,0.193750,-0.004320
777,0.194000,-0.004320
778,0.194250,-0.004320
779,0.194500,-0.004320
780,0.194750,-0.004320
781,0.195000,-0.004320
782,0.195250,0.000785
783,0.195500,0.000785
784,0.195750,-0.004320
785,0.196000,-0.004320
786,0.196250,-0.004320
787,0.196500,0.010995
788,0.196750,0.000785
789,0.197000,-0.004320
790,0.197250,0.000785
791,0.197500,-0.004320
792,0.197750,0.000785
793,0.198000,0.000785
794,0.198250,-0.004320
795,0.198500,0.000785
796,0.198750,-0.004320
797,0.199000,-0.004320
798,0.199250,-0.004320
799,0.199500,-0.004320
800,0.199750,-0.004320
801,0.200000,-0.004320
802,0.200250,-0.004320
803,0.200500,-0.004320
804,0.200750,-0.004320
805,0.201000,-0.004320
806,0.201250,-0.004320
807,0.201500,-0.004320
808,0.201750,-0.004320
809,0.202000,-0.004320
810,0.202250,0.000785
811,0.202500,-0.004320
812,0.202750,-0.004320
813,0.203000,-0.004320
814,0.203250,-0.004320
815,0.203500,-0.004320
816,0.203750,-0.004320
817,0.204000,-0.004320
818,0.204250,-0.004320
819,0.204500,-0.004320
820,0.204750,-0.004320
821,0.205000,-0.004320
822,0.205250,-0.009425
823,0.205500,-0.004320
824,0.205750,-0.004320
825,0.206000,-0.009425
826,0.206250,-0.009425
827,0.206500,-0.009425
828,0.206750,-0.009425
829,0.207000,-0.009425
830,0.207250,-0.004320
831,0.207500,-0.009425
832,0.207750,-0.004320
833,0.208000,-0.004320
834,0.208250,-0.004320
835,0.208500,-0.004320
836,0.208750,-0.004320
837,0.209000,-0.004320
838,0.209250,-0.009425
839,0.209500,-0.004320
840,0.209750,-0.004320
841,0.210000,-0.004320
842,0.210250,-0.004320
843,0.210500,-0.004320
844,0.210750,-0.004320
845,0.211000,-0.009425
846,0.211250,-0.004320
847,0.211500,-0.004320
848,0.211750,-0.004320
849,0.212000,-0.004320
850,0.212250,-0.004320
851,0.212500,-0.004320
852,0.212750,-0.004320
853,0.213000,-0.004320
854,0.213250,-0.004320
855,0.213500,-0.004320
856,0.213750,-0.004320
857,0.214000,-0.004320
858,0.214250,-0.004320
859,0.214500,-0.004320
860,0.214750,-0.004320
861,0.215000,-0.004320
862,0.215250,-0.004320
863,0.215500,-0.004320
864,0.215750,-0.004320
865,0.216000,-0.004320
866,0.216250,-0.004320
867,0.216500,0.005890
868,0.216750,0.016101
869,0.217000,0.016101
870,0.217250,0.005890
871,0.217500,0.005890
872,0.217750,0.000785
873,0.218000,0.000785
874,0.218250,0.010995
875,0.218500,-0.009425
876,0.218750,0.000785
877,0.219000,-0.004320
878,0.219250,-0.004320
879,0.219500,-0.004320
880,0.219750,-0.004320
881,0.220000,-0.004320
882,0.220250,-0.004320
883,0.220500,-0.004320
884,0.220750,-0.009425
885,0.221000,-0.004320
886,0.221250,-0.004320
887,0.221500,-0.004320
888,0.221750,-0.004320
889,0.222000,-0.004320
890,0.222250,-0.004320
891,0.222500,0.000785
892,0.222750,-0.004320
893,0.223000,-0.004320
894,0.223250,-0.004320
895,0.223500,-0.004320
896,0.223750,-0.004320
897,0.224000,-0.004320
898,0.224250,-0.004320
899,0.224500,-0.004320
900,0.224750,0.005890
901,0.225000,-0.009425
902,0.225250,-0.009425
903,0.225500,-0.009425
904,0.225750,-0.009425
905,0.226000,-0.004320
906,0.226250,-0.004320
907,0.226500,-0.014530
908,0.226750,-0.004320
909,0.227000,-0.009425
910,0.227250,-0.004320
911,0.227500,-0.004320
912,0.227750,-0.004320
913,0.228000,-0.004320
914,0.228250,-0.004320
915,0.228500,-0.004320
916,0.228750,-0.004320
917,0.229000,-0.004320
918,0.229250,-0.004320
919,0.229500,-0.004320
920,0.229750,-0.004320
921,0.230000,-0.004320
922,0.230250,-0.004320
923,0.230500,-0.004320
924,0.230750,-0.004320
925,0.231000,-0.004320
926,0.231250,-0.004320
927,0.231500,-0.004320
928,0.231750,-0.004320
929,0.232000,-0.004320
930,0.232250,-0.004320
931,0.232500,-0.004320
932,0.232750,-0.004320
933,0.233000,-0.004320
934,0.233250,-0.004320
935,0.233500,-0.004320
936,0.233750,-0.004320
937,0.234000,-0.004320
938,0.234250,-0.004320
939,0.234500,-0.004320
940,0.234750,-0.004320
941,0.235000,-0.004320
942,0.235250,0.000785
943,0.235500,-0.004320
944,0.235750,-0.004320
945,0.236000,-0.004320
946,0.236250,0.000785
947,0.236500,0.021206
948,0.236750,0.021206
949,0.237000,0.000785
950,0.237250,0.000785
951,0.237500,0.000785
952,0.237750,0.000785
953,0.238000,-0.004320
954,0.238250,0.000785
955,0.238500,-0.004320
956,0.238750,0.000785
957,0.239000,-0.004320
958,0.239250,0.000785
959,0.239500,-0.004320
960,0.239750,-0.004320
961,0.240000,-0.004320
962,0.240250,-0.004320
963,0.240500,-0.004320
964,0.240750,-0.004320
965,0.241000,-0.004320
966,0.241250,-0.004320
967,0.241500,-0.004320
968,0.241750,-0.004320
969,0.242000,-0.004320
970,0.242250,-0.004320
971,0.242500,-0.004320
972,0.242750,-0.004320
973,0.243000,-0.004320
974,0.243250,-0.004320
975,0.243500,-0.004320
976,0.243750,-0.004320
977,0.244000,-0.004320
978,0.244250,-0.004320
979,0.244500,-0.004320
980,0.244750,-0.004320
981,0.245000,-0.009425
982,0.245250,-0.009425
983,0.245500,-0.009425
984,0.245750,-0.004320
985,0.246000,-0.014530
986,0.246250,-0.009425
987,0.246500,-0.004320
988,0.246750,-0.009425
989,0.247000,-0.024740
990,0.247250,-0.004320
991,0.247500,-0.004320
992,0.247750,-0.004320
993,0.248000,-0.004320
994,0.248250,-0.004320
995,0.248500,-0.004320
996,0.248750,-0.004320
997,0.249000,-0.004320
998,0.249250,-0.004320
999,0.249500,-0.004320
1000,0.249750,-0.004320
1001,0.250000,-0.004320
1002,0.250250,-0.004320
1003,0.250500,-0.004320
1004,0.250750,0.000785
1005,0.251000,-0.004320
1006,0.251250,-0.004320
1007,0.251500,-0.004320
1008,0.251750,-0.004320
1009,0.252000,-0.004320
1010,0.252250,-0.004320
1011,0.252500,-0.004320
1012,0.252750,-0.004320
1013,0.253000,-0.004320
1014,0.253250,-0.004320
1015,0.253500,0.000785
1016,0.253750,-0.004320
1017,0.254000,-0.004320
1018,0.254250,-0.004320
1019,0.254500,-0.004320
1020,0.254750,-0.004320
1021,0.255000,-0.004320
1022,0.255250,-0.004320
1023,0.255500,0.000785
1024,0.255750,-0.004320
1025,0.256000,0.000785
1026,0.256250,0.005890
1027,0.256500,0.000785
1028,0.256750,0.000785
1029,0.257000,0.000785
1030,0.257250,0.005890
1031,0.257500,-0.004320
1032,0.257750,0.000785
1033,0.258000,-0.004320
1034,0.258250,0.000785
1035,0.258500,0.000785
1036,0.258750,-0.004320
1037,0.259000,0.000785
1038,0.259250,-0.004320
1039,0.259500,0.000785
1040,0.259750,-0.004320
1041,0.260000,-0.019635
1042,0.260250,-0.004320
1043,0.260500,0.000785
1044,0.260750,-0.004320
1045,0.261000,-0.004320
1046,0.261250,-0.004320
1047,0.261500,-0.004320
1048,0.261750,-0.004320
1049,0.262000,-0.004320
1050,0.262250,-0.004320
1051,0.262500,-0.004320
1052,0.262750,-0.004320
1053,0.263000,0.000785
1054,0.263250,0.000785
1055,0.263500,-0.004320
1056,0.263750,0.000785
1057,0.264000,-0.004320
1058,0.264250,0.000785
1059,0.264500,-0.004320
1060,0.264750,0.000785
1061,0.265000,-0.004320
1062,0.265250,-0.004320
1063,0.265500,-0.009425
1064,0.265750,-0.009425
1065,0.266000,-0.004320
1066,0.266250,-0.014530
1067,0.266500,-0.004320
1068,0.266750,-0.004320
1069,0.267000,-0.009425
1070,0.267250,-0.004320
1071,0.267500,-0.004320
1072,0.267750,-0.004320
1073,0.268000,-0.004320
1074,0.268250,-0.004320
1075,0.268500,-0.004320
1076,0.268750,-0.004320
1077,0.269000,0.000785
1078,0.269250,-0.004320
1079,0.269500,0.000785
1080,0.269750,-0.004320
1081,0.270000,-0.004320
